structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::KKKOJMUGWUQWHD-UHFFFAOYSA-N,1-pentylpyridinium hexafluorophosphate,CCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,C10H16F6NP,KKKOJMUGWUQWHD-UHFFFAOYSA-N,1,solid,solid,299.231,299.231,100.0,100.0,346.0,346.0,346.0,346.0
inchikey::DYUQAZSOFZSPHD-UHFFFAOYSA-N,1-phenyl-1-propanol,CCC(O)c1ccccc1,C9H12O,DYUQAZSOFZSPHD-UHFFFAOYSA-N,1,liquid,liquid,273.15,273.15,101.325,101.325,279.60008194,279.60008194,279.60008194,279.60008194
inchikey::WYTRYIUQUDTGSX-UHFFFAOYSA-N,1-phenyl-2-propanol,CC(O)Cc1ccccc1,C9H12O,WYTRYIUQUDTGSX-UHFFFAOYSA-N,1,liquid,liquid,273.15,273.15,101.325,101.325,282.05151958,282.05151958,282.05151958,282.05151958
inchikey::WAPNOHKVXSQRPX-UHFFFAOYSA-N,1-phenylethanol,CC(O)c1ccccc1,C8H10O,WAPNOHKVXSQRPX-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,263.1,263.1,263.1,263.1
inchikey::FENFUOGYJVOCRY-UHFFFAOYSA-N,1-propoxy-2-propanol,CCCOCC(C)O,C6H14O2,FENFUOGYJVOCRY-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,283.6,283.6,283.6,283.6
inchikey::OUGGDHLENSLZGS-UHFFFAOYSA-N,1-propylpyridinium hexafluorophosphate,CCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,C8H12F6NP,OUGGDHLENSLZGS-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,328.696,328.696,328.696,328.696
inchikey::UHJJEHLGNUHPGH-UHFFFAOYSA-N,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1.F[B-](F)(F)F,C8H12BF4N,UHJJEHLGNUHPGH-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,363.0,363.0,363.0,363.0
inchikey::KOFZTCSTGIWCQG-UHFFFAOYSA-N,1-tetradecyl bromide,CCCCCCCCCCCCCCBr,C14H29Br,KOFZTCSTGIWCQG-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,450.836153154,450.836153154,450.836153154,450.836153154
inchikey::KJIOQYGWTQBHNH-UHFFFAOYSA-N,1-undecanol,CCCCCCCCCCCO,C11H24O,KJIOQYGWTQBHNH-UHFFFAOYSA-N,1,liquid,liquid,298.17,298.17,101.325,101.325,407.32,407.32,407.32,407.32
inchikey::WJFKNYWRSNBZNX-UHFFFAOYSA-N,10H-phenothiazine,c1ccc2c(c1)Nc1ccccc1S2,C12H9NS,WJFKNYWRSNBZNX-UHFFFAOYSA-N,1,gas,gas,298.15,298.15,101.325,101.325,195.29,195.29,195.29,195.29
inchikey::OKYWAZOGILKQHK-UHFFFAOYSA-M,"17-hydroxy-N-(17-hydroxy-3,6,9,12,15-pentaoxaheptadec-1-yl)-N-methyl-N-tetradecyl-3,6,9,12,15-pentaoxaheptadecan-1-aminium methyl sulfate",CCCCCCCCCCCCCC[N+](C)(CCOCCOCCOCCOCCOCCO)CCOCCOCCOCCOCCOCCO.COS(=O)(=O)[O-],C40H85NO16S,OKYWAZOGILKQHK-UHFFFAOYSA-M,1,liquid,liquid,298.0,298.0,101.325,101.325,1066.0,1066.0,1066.0,1066.0
inchikey::NIRPXSQCRWXHNZ-UHFFFAOYSA-N,"1H,1H-perfluoro-1-decanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H3F19O,NIRPXSQCRWXHNZ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,563.9,563.9,563.9,563.9
inchikey::SHTZQFTXUMCALC-UHFFFAOYSA-N,"1H,1H-perfluoro-1-dodecanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H3F23O,SHTZQFTXUMCALC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,645.2,645.2,645.2,645.2
inchikey::MPAMAEMOVKLPRB-UHFFFAOYSA-N,"1H,1H-perfluoroundecan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H3F21O,MPAMAEMOVKLPRB-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,602.4,602.4,602.4,602.4
inchikey::STMIIPIFODONDC-UHFFFAOYSA-N,"1H-1,2,4-triazole-1-ethanol, .alpha.-butyl-.alpha.-(2,4-dichlorophenyl)-",CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl,C14H17Cl2N3O,STMIIPIFODONDC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,364.66,364.66,364.66,364.66
inchikey::RITUGMAIQCZEOG-UHFFFAOYSA-N,"1H-benzimidazole, 2-(1-methylethyl)-",CC(C)c1nc2ccccc2[nH]1,C10H12N2,RITUGMAIQCZEOG-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,220.6,220.6,220.6,220.6
inchikey::FBLJZPQLNMVEMR-UHFFFAOYSA-N,"1H-benzimidazole, 2-propyl-",CCCc1nc2ccccc2[nH]1,C10H12N2,FBLJZPQLNMVEMR-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,217.1,217.1,217.1,217.1
inchikey::OHBMPRBFSTVMJF-UHFFFAOYSA-N,"1H-cycloheptapyrimidine-2,4(3H,5H)-dione, 6,7,8,9-tetrahydro-1,3-dimethyl-",Cn1c2c(c(=O)n(C)c1=O)CCCCC2,C11H16N2O2,OHBMPRBFSTVMJF-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,314.5,314.5,314.5,314.5
inchikey::RAXXELZNTBOGNW-UHFFFAOYSA-N,1H-imidazole,c1c[nH]cn1,C3H4N2,RAXXELZNTBOGNW-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,83.925,83.925,83.925,83.925
inchikey::NBCNEMVRIAPBNV-UHFFFAOYSA-N,1H-imidazolium octanoate,CCCCCCCC(=O)O.c1c[nH]cn1,C11H20N2O2,NBCNEMVRIAPBNV-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.3,101.3,769.0,769.0,769.0,769.0
inchikey::KBHBUUBXEQUIMV-UHFFFAOYSA-N,1H-perfluorooctane,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17,KBHBUUBXEQUIMV-UHFFFAOYSA-N,1,liquid,liquid,298.16,298.16,101.325,101.325,480.1358887992,480.1358887992,480.1358887992,480.1358887992
inchikey::MXHRCPNRJAMMIM-SHYZEUOFSA-N,2'-deoxyuridine,O=c1nc(O)ccn1[C@H]1C[C@H](O)[C@@H](CO)O1,C9H12N2O5,MXHRCPNRJAMMIM-SHYZEUOFSA-N,1,solid,solid,298.15,298.15,101.325,101.325,263.41,263.41,263.41,263.41
inchikey::YXIWHUQXZSMYRE-UHFFFAOYSA-N,2(3H)-benzothiazolethione,Sc1nc2ccccc2s1,C7H5NS2,YXIWHUQXZSMYRE-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,128.7850718,128.7850718,128.7850718,128.7850718
inchikey::OHZAHWOAMVVGEL-UHFFFAOYSA-N,"2,2'-bithienyl",c1csc(-c2cccs2)c1,C8H6S2,OHZAHWOAMVVGEL-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,205.5,205.5,205.5,205.5
inchikey::OZAIFHULBGXAKX-UHFFFAOYSA-N,"2,2'-dimethyl-2,2'-azodipropionitrile",CC(C)(C#N)N=NC(C)(C)C#N,C8H12N4,OZAIFHULBGXAKX-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,254.522152,254.522152,254.522152,254.522152
inchikey::STLNAVFVCIRZLL-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoro-1-heptanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7H3F13O,STLNAVFVCIRZLL-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,476.8,476.8,476.8,476.8
inchikey::PJDOLCGOTSNFJM-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluoro-1-octanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H3F15O,PJDOLCGOTSNFJM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,468.6,468.6,468.6,468.6
inchikey::WYCXYEWKMLSDBQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-heptacosafluorotetradecan-1-ol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H3F27O,WYCXYEWKMLSDBQ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,725.3,725.3,725.3,725.3
inchikey::BSXJTDJJVULBTQ-UHFFFAOYSA-N,"2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,9-heptadecafluoro-1-nonanol",OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H3F17O,BSXJTDJJVULBTQ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,515.9,515.9,515.9,515.9
inchikey::SEBPXHSZHLFWRL-UHFFFAOYSA-N,"2,2,5,7,8-pentamethylchroman-6-ol",Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,C14H20O2,SEBPXHSZHLFWRL-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,315.3,315.3,315.3,315.3
inchikey::ZEOVXNVKXIPWMS-UHFFFAOYSA-N,"2,2-dichloropropane",CC(C)(Cl)Cl,C3H6Cl2,ZEOVXNVKXIPWMS-UHFFFAOYSA-N,1,liquid,liquid,298.93,298.93,101.325,101.325,154.98,154.98,154.98,154.98
inchikey::SLCVBVWXLSEKPL-UHFFFAOYSA-N,"2,2-dimethyl-1,3-propanediol",CC(C)(CO)CO,C5H12O2,SLCVBVWXLSEKPL-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,159.25,159.25,159.25,159.25
inchikey::HMSVXZJWPVIVIV-UHFFFAOYSA-N,"2,2-dimethyl-3-pentanol",CCC(O)C(C)(C)C,C7H16O,HMSVXZJWPVIVIV-UHFFFAOYSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,352.6,352.6,352.6,352.6
inchikey::XIPFMBOWZXULIA-UHFFFAOYSA-N,"2,2-dimethylpropanamide",CC(C)(C)C(=N)O,C5H11NO,XIPFMBOWZXULIA-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,163.7,163.7,163.7,163.7
inchikey::AFSDNFLWKVMVRB-UHFFFAOYSA-N,"2,3,7,8-tetrahydroxychromeno[5,4,3-cde]chromene-5,10-dione",O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,C14H6O8,AFSDNFLWKVMVRB-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,100.0,100.0,328.85,328.85,328.85,328.85
inchikey::AIONOLUJZLIMTK-AWEZNQCLSA-N,"2,3-Dihydro-5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-4H-1-benzopyran-4-one",COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,C16H14O6,AIONOLUJZLIMTK-AWEZNQCLSA-N,1,solid,solid,323.1,323.1,101.325,101.325,906.0,906.0,906.0,906.0
inchikey::IFLREYGFSNHWGE-UHFFFAOYSA-N,"2,3-benzanthracene",c1ccc2cc3cc4ccccc4cc3cc2c1,C18H12,IFLREYGFSNHWGE-UHFFFAOYSA-N,1,solid,solid,298.9,298.9,101.325,101.325,261.0,261.0,261.0,261.0
inchikey::OWBTYPJTUOEWEK-UHFFFAOYSA-N,"2,3-butanediol",CC(O)C(C)O,C4H10O2,OWBTYPJTUOEWEK-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,236.67,236.67,236.67,236.67
inchikey::SLIUAWYAILUBJU-UHFFFAOYSA-N,"2,3:6,7-dibenzanthracene",c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,C22H14,SLIUAWYAILUBJU-UHFFFAOYSA-N,1,solid,solid,298.9,298.9,101.325,101.325,311.6,311.6,311.6,311.6
inchikey::ISAKRJDGNUQOIC-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione",Oc1ccnc(O)n1,C4H4N2O2,ISAKRJDGNUQOIC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,131.8,131.8,131.8,131.8
inchikey::UOIDCYCXQCVIPE-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 1,3,5,6-tetramethyl-",Cc1c(C)n(C)c(=O)n(C)c1=O,C8H12N2O2,UOIDCYCXQCVIPE-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,244.5,244.5,244.5,244.5
inchikey::ATVGUGAIBQWUIZ-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 1,3-dimethyl-5-propyl-",CCCc1cn(C)c(=O)n(C)c1=O,C9H14N2O2,ATVGUGAIBQWUIZ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,302.7,302.7,302.7,302.7
inchikey::NDBRFYUCFUJQKP-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 1,3-dimethyl-6-propyl-",CCCc1cc(=O)n(C)c(=O)n1C,C9H14N2O2,NDBRFYUCFUJQKP-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,287.2,287.2,287.2,287.2
inchikey::BISHACNKZIBDFM-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 5-amino-",Nc1cnc(O)nc1O,C4H5N3O2,BISHACNKZIBDFM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,145.0,145.0,145.0,145.0
inchikey::WVVFNKTUUDHGKC-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 5-butyl-1,3-dimethyl-",CCCCc1cn(C)c(=O)n(C)c1=O,C10H16N2O2,WVVFNKTUUDHGKC-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,358.1,358.1,358.1,358.1
inchikey::RGFNQXKFHSVDHI-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 5-ethyl-1,3-dimethyl-",CCc1cn(C)c(=O)n(C)c1=O,C8H12N2O2,RGFNQXKFHSVDHI-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,241.1,241.1,241.1,241.1
inchikey::VPUPTKROUAFWDK-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 6-butyl-1,3-dimethyl-",CCCCc1cc(=O)n(C)c(=O)n1C,C10H16N2O2,VPUPTKROUAFWDK-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,296.4,296.4,296.4,296.4
inchikey::QNKZQCQEIPXNIL-UHFFFAOYSA-N,"2,4(1H,3H)-pyrimidinedione, 6-ethyl-1,3-dimethyl-",CCc1cc(=O)n(C)c(=O)n1C,C8H12N2O2,QNKZQCQEIPXNIL-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,241.8,241.8,241.8,241.8
inchikey::BPRYUXCVCCNUFE-UHFFFAOYSA-N,"2,4,6-trimethylphenol",Cc1cc(C)c(O)c(C)c1,C9H12O,BPRYUXCVCCNUFE-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,213.1,213.1,213.1,213.1
inchikey::YSFBEAASFUWWHU-UHFFFAOYSA-N,"2,4-dichlorobenzaldehyde",O=Cc1ccc(Cl)cc1Cl,C7H4Cl2O,YSFBEAASFUWWHU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,186.47,186.47,186.47,186.47
inchikey::RKSLVDIXBGWPIS-UAKXSSHOSA-N,"2,4-dihdroxy-5-iodo-1-.beta.-D-ribofurnosylpyrimidine",O=c1nc(O)c(I)cn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C9H11IN2O6,RKSLVDIXBGWPIS-UAKXSSHOSA-N,1,solid,solid,298.15,298.15,101.325,101.325,337.43,337.43,337.43,337.43
inchikey::PZVLJGKJIMBYNP-UHFFFAOYSA-N,"2,4-dihydroxy-5,6-dimethylpyrimidine",Cc1nc(O)nc(O)c1C,C6H8N2O2,PZVLJGKJIMBYNP-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,191.1,191.1,191.1,191.1
inchikey::SHVCSCWHWMSGTE-UHFFFAOYSA-N,"2,4-dihydroxy-6-methylpyrimidine",Cc1cc(O)nc(O)n1,C5H6N2O2,SHVCSCWHWMSGTE-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,162.5,162.5,162.5,162.5
inchikey::BAYAKMPRFGNNFW-UHFFFAOYSA-N,"2,4-dimethyl-3-pentanol",CC(C)C(O)C(C)C,C7H16O,BAYAKMPRFGNNFW-UHFFFAOYSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,362.0,362.0,362.0,362.0
inchikey::ZILXIZUBLXVYPI-UHFFFAOYSA-N,"2,4-dinitrobenzaldehyde",O=Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C7H4N2O5,ZILXIZUBLXVYPI-UHFFFAOYSA-N,1,solid,solid,297.165,297.165,101.325,101.325,110.92,110.92,110.92,110.92
inchikey::WJRBRSLFGCUECM-UHFFFAOYSA-N,"2,4-imidazolidinedione",OC1=NC(O)=NC1,C3H4N2O2,WJRBRSLFGCUECM-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,117.09,117.09,117.09,117.09
inchikey::TUARVSWVPPVUGS-UHFFFAOYSA-N,"2,4-pyrimidinedione, 5-nitro-",O=[N+]([O-])c1cnc(O)nc1O,C4H3N3O4,TUARVSWVPPVUGS-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,167.2,167.2,167.2,167.2
inchikey::YFNKIDBQEZZDLK-UHFFFAOYSA-N,"2,5,8,11-tetraoxadodecane",COCCOCCOCCOC,C8H18O4,YFNKIDBQEZZDLK-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,359.0,359.0,359.0,359.0
inchikey::SQQKOTVDGCJJKI-UHFFFAOYSA-N,"2,5-dibromobenzoic acid",O=C(O)c1cc(Br)ccc1Br,C7H4Br2O2,SQQKOTVDGCJJKI-UHFFFAOYSA-N,1,solid,solid,298.2,298.2,101.325,101.325,223.1,223.1,223.1,223.1
inchikey::GSNUFIFRDBKVIE-UHFFFAOYSA-N,"2,5-dimethylfuran",Cc1ccc(C)o1,C6H8O,GSNUFIFRDBKVIE-UHFFFAOYSA-N,1,liquid,liquid,293.15,293.15,101.325,101.325,170.625638,170.625638,170.625638,170.625638
inchikey::YCGAZNXXGKTASZ-UHFFFAOYSA-N,"2,5-thiophenedicarboxylic acid",O=C(O)c1ccc(C(=O)O)s1,C6H4O4S,YCGAZNXXGKTASZ-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,167.1,167.1,167.1,167.1
inchikey::PRAKJMSDJKAYCZ-UHFFFAOYSA-N,"2,6,10,15,19,23-hexamethyltetracosane",CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,C30H62,PRAKJMSDJKAYCZ-UHFFFAOYSA-N,1,liquid,liquid,293.15,293.15,100.0,100.0,879.0,879.0,879.0,879.0
inchikey::IYRGXJIJGHOCFS-UHFFFAOYSA-N,"2,9-dimethyl-1,10-phenanthroline",Cc1ccc2ccc3ccc(C)nc3c2n1,C14H12N2,IYRGXJIJGHOCFS-UHFFFAOYSA-N,1,solid,solid,298.2,298.2,101.325,101.325,253.0,253.0,253.0,253.0
inchikey::CRBJBYGJVIBWIY-UHFFFAOYSA-N,2-(1-methylethyl)phenol,CC(C)c1ccccc1O,C9H12O,CRBJBYGJVIBWIY-UHFFFAOYSA-N,1,liquid,liquid,273.15,273.15,101.325,101.325,281.9153286,281.9153286,281.9153286,281.9153286
inchikey::GZMAAYIALGURDQ-UHFFFAOYSA-N,2-(2-hexyloxyethoxy)ethanol,CCCCCCOCCOCCO,C10H22O3,GZMAAYIALGURDQ-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,421.0,421.0,421.0,421.0
inchikey::SBASXUCJHJRPEV-UHFFFAOYSA-N,2-(2-methoxyethoxy)ethanol,COCCOCCO,C5H12O3,SBASXUCJHJRPEV-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,267.4,267.4,267.4,267.4
inchikey::DJCYDDALXPHSHR-UHFFFAOYSA-N,2-(2-propoxyethoxy)ethanol,CCCOCCOCCO,C7H16O3,DJCYDDALXPHSHR-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,329.4,329.4,329.4,329.4
inchikey::UEEJHVSXFDXPFK-UHFFFAOYSA-N,"2-(N,N-dimethylamino)ethanol",CN(C)CCO,C4H11NO,UEEJHVSXFDXPFK-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,213.0,213.0,213.0,213.0
inchikey::ZSHNOXOGXHXLAV-UHFFFAOYSA-N,2-(chloromethyl)benzonitrile,N#Cc1ccccc1CCl,C8H6ClN,ZSHNOXOGXHXLAV-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,282.887100148,282.887100148,282.887100148,282.887100148
inchikey::BKOSWOSVZAVQII-UHFFFAOYSA-N,"2-(dinitromethylene)-1,3-diazacycloheptane",O=[N+]([O-])C(=C1NCCCCN1)[N+](=O)[O-],C6H10N4O4,BKOSWOSVZAVQII-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,215.31105,215.31105,215.31105,215.31105
inchikey::CXRUHFKXRYIVMV-UHFFFAOYSA-N,"2-(dinitromethylene)-1,3-diazacyclohexane",O=[N+]([O-])C(=C1NCCCN1)[N+](=O)[O-],C5H8N4O4,CXRUHFKXRYIVMV-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,207.709872,207.709872,207.709872,207.709872
inchikey::NKUJQJWHOHIMMW-UHFFFAOYSA-N,"2-(dinitromethylene)-1,3-diazacyclopentane",O=[N+]([O-])C(=C1NCCN1)[N+](=O)[O-],C4H6N4O4,NKUJQJWHOHIMMW-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,205.282764,205.282764,205.282764,205.282764
inchikey::DDPYYXOXQNIAIA-UHFFFAOYSA-N,2-(dinitromethylene)-4-methylimidazolidine,CC1CNC(=C([N+](=O)[O-])[N+](=O)[O-])N1,C5H8N4O4,DDPYYXOXQNIAIA-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,218.810309,218.810309,218.810309,218.810309
inchikey::KZCWCLBFROXUIB-UHFFFAOYSA-N,"2-(dinitromethylene)imidazolidine-4,5-diol",O=[N+]([O-])C(=C1NC(O)C(O)N1)[N+](=O)[O-],C4H6N4O6,KZCWCLBFROXUIB-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,217.656384,217.656384,217.656384,217.656384
inchikey::MIJDSYMOBYNHOT-UHFFFAOYSA-N,2-(ethylamino)ethanol,CCNCCO,C4H11NO,MIJDSYMOBYNHOT-UHFFFAOYSA-N,1,liquid,liquid,300.0,300.0,101.325,101.325,227.7,227.7,227.7,227.7
inchikey::OPKOKAMJFNKNAS-UHFFFAOYSA-N,2-(methylamino)ethanol,CNCCO,C3H9NO,OPKOKAMJFNKNAS-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,194.0,194.0,194.0,194.0
inchikey::JLGLQAWTXXGVEM-UHFFFAOYSA-N,2-[2-(2-methoxyethoxy)ethoxy]ethanol,COCCOCCOCCO,C7H16O4,JLGLQAWTXXGVEM-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,356.6,356.6,356.6,356.6
inchikey::XIVLVYLYOMHUGB-UHFFFAOYSA-N,2-[2-[2-(octyloxy)ethoxy]ethoxy]ethanol,CCCCCCCCOCCOCCOCCO,C14H30O4,XIVLVYLYOMHUGB-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,573.7,573.7,573.7,573.7
inchikey::BSYNRYMUTXBXSQ-UHFFFAOYSA-N,2-acetoxybenzoic acid,CC(=O)Oc1ccccc1C(=O)O,C9H8O4,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,1,solid,solid,298.0,298.0,101.325,101.325,239.0,239.0,239.0,239.0
inchikey::YUTFQTAITWWGFH-UHFFFAOYSA-N,2-acetylbenzofuran,CC(=O)c1cc2ccccc2o1,C10H8O2,YUTFQTAITWWGFH-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,192.1,192.1,192.1,192.1
inchikey::IEMMBWWQXVXBEU-UHFFFAOYSA-N,2-acetylfuran,CC(=O)c1ccco1,C6H6O2,IEMMBWWQXVXBEU-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,140.9416192,140.9416192,140.9416192,140.9416192
inchikey::IGJQUJNPMOYEJY-UHFFFAOYSA-N,2-acetylpyrrole,CC(=O)c1ccc[nH]1,C6H7NO,IGJQUJNPMOYEJY-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,132.0423632,132.0423632,132.0423632,132.0423632
inchikey::WYJOVVXUZNRJQY-UHFFFAOYSA-N,2-acetylthiophene,CC(=O)c1cccs1,C6H6OS,WYJOVVXUZNRJQY-UHFFFAOYSA-N,1,liquid,liquid,298.15,298.15,101.325,101.325,205.7,205.7,205.7,205.7
inchikey::IYKFYARMMIESOX-UHFFFAOYSA-N,2-adamantanone,O=C1C2CC3CC(C2)CC1C3,C10H14O,IYKFYARMMIESOX-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,196.6,196.6,196.6,196.6
inchikey::LENZDBCJOHFCAS-UHFFFAOYSA-N,"2-amino-2-(hydroxymethyl)-1,3-propanediol",NC(CO)(CO)CO,C4H11NO3,LENZDBCJOHFCAS-UHFFFAOYSA-N,1,solid,solid,298.15,298.15,101.325,101.325,169.83,169.83,169.83,169.83
inchikey::IOAOAKDONABGPZ-UHFFFAOYSA-N,"2-amino-2-ethyl-1,3-propanediol",CCC(N)(CO)CO,C5H13NO2,IOAOAKDONABGPZ-UHFFFAOYSA-N,1,liquid,liquid,303.15,303.15,101.0,101.0,367.5,367.5,367.5,367.5
